text,sentiment
"Sempet pakai ini dulu untuk ilangin bekas jerawat plus mencerahkan wajah. Tapi ternyata bikin beruntusan, awalnya ngira ga cocok karena lagi masa purging, tapi udah 3 bulan ga membaik. Akhirnya skip dan ga beli lagi. Balik lagi skincare emang cocok cocokan",Negatif
"somethincofficial mengeluarkan Niacinamide terbaru dengan menambahkan kandungan SABI pada produk untuk hasil yang lebih cerah . Niacinamide sabi beet ini terdapat 2 Varian , 10% dan 5% . Gunanya bagi yang merasa sensitive dengan kandungan niacinamide tinggi bisa menggunakan 5% Niacinamide sabi beet. • Mengandung 0,25% sabi white yang setara dengan 4% HydroquiHydroquinone• Mengandung Centella Extract Water• 100x Lebih Efektif tadi Licorice",Positif
"aku langsung pakai niacinamade yg komposisinya 10% karena dulu aku juga uda pernah pakai niacinamade yg rendah bukan dengan merek ini jadi aku coba sekarang yg 10% dan hasil wow bagus banget mencerahkan dan efektif di muka aku bisa juga buat meratakan warna kulit, menyerap dengan cepat dan aman gak buat gatel² atau cekat cekit",Positif
"produk cukup lembab, cepat menyerap di wajah. tekstur juga tidak terlalu kental dan saat pemakaian tidak ada bau menyengat namun selama beberapa kali repurchase belum ada perubahan pada wajah. tapi kembali lagi efek di setiap orang berbeda",Netral
"Salah satu produk lokal yang sering aku pakai itu memang Somethinc. Serum ini adalah salah satu yang buat aku percaya kalau Somethinc itu memang cocok dan worth-it. Setelah pakai niacinamide serum ini, kulit aku keliatan lebih cerah dan lumayan mampuh ngurangin dark spot atau hiperpigmentation jerawat. Patut dicoba!",Positif
"Untuk pertama kali coba produk serumnya ini sih gaterlalu pengaruh dikulit aku, cuma dia ngasih efek lembab aja dikulit aku. selama sebulan pakai kulit Aku Masih blm ngasih efek Yang signifikan dengan klaim yang tertera Di produk yaitu mencerahkan.",Netral
Serumnya tuh cepet banget nyerep. Finishnya lembab tapi gak lengket sama sekali. Kulitku kering dan beberapa hari pake hasilnya udah keliatan. Aku pkenya abis cuci muka pas kondisi mukaku lagi kering langsung ditampol sama ni serum. Mantulity deh pokoknya,Positif
"Ini serum kesayangan sejuta umat ya kayanya? Tapi aku ga bisa pake, drying bangettt. Kayanya emang aku ga bisa pake niacinamide yg presentasenya diatas 2 / 3% sih. Mencoba banget untuk mencintai ini, tapi ga bisa 😂 aku lebih milih arbutin aja drpd niacin buat brightening agent.",Negatif
"I expected too much from this product since I used the toner, and it turned out well. This serum is just sticky and bit smell like chemical. In the first month of use, my acne got worse, somewhat fungal acne. I think it would be better to have AC in your room when you use it. Also, this serum isn't suitable to use before makeup because it makes the makeup crack and doesn't last long.",Negatif
"Somethinc Niaciminide, sebenarnya beli ini karena ikut - ikutan teman, dan aku biasanya juga pakai Niaciminide dari merk sebelah, jadilah kubeli yang ini, sama yang Bakuchiol. Katanya bagus, juga harganya lumayan lah 11:12 sama Skincare yang biasa aku pakai.(+) Sisi Positif1. Melembabkan kulit sih ok - ok aja, tidak terlalu Overmoist sekali atau bikin keset.2. Mencerahkan kulit ini lumayan nampol dari skincare yang biasa aku pakai.(-) Sisi Negatif1. Kulitku jadi merah - merah dan iritasi setelah Minggu ketiga pemakaian.2. Efeknya gak beruntusan di aku, tapi gatal - gatal diwajah aku. Terus besoknya ada muncul efek kayak jerawat gitu, aku gak terlalu mengerti ini jerawat atau purging tapi yang jelas semakin kupakai, semakin banyak.Overall buat Serum ini : 7.2/10 (Klaim Mencerahkan dan melembabkan)Repurchase : No (Lebih cocok Bakuchiol)",Netral
"Jujur udah lupa berapa kali repurchase but this is the first somethinc product that I've tried. Keinget pas baru pertama launching mereka baru keluarin 3 serum and this is one of my holigrail yang aku ga bakal skip di skincare routineku! First of all, the texture kentel tapi gampang nyerep. Setelah aku pake selama ini, aku ngerasa jerawatku mendingan banget and also the oil control is 💯. Ini serum tu bener2 bisa banget di kombi but my current fav combo is the alpha arbutin & bakuchiol+ niacin sm yg diamond serum + niacin. Emang ga secepet itu mencerahkannya tapi setelah 2-3 bulan mulai kelihatan kok. Will always repurchase this product 💖",Positif
"sejauh ini masih aman, efeknya dikulit aku sih lebih lembab halus terus cerah berawan. texturenya cair banget. cepet meresapnya. kulit berasa kenyal kaya jelly setiap abis pakai ini serum dimalam hari. pokoknya sesuka itu sama ini serum.😍😍😍",Positif
"Dulu aku pernah pake serum niacinamide + moisture sabi beet yg 5% ini dilayer sama serum hyaluronic karena permasalahan kulit aku tuh agak kusam, warna kulitnya ga merata gitu, dan kulit aku kering pol dan ternyata beneran hasilnya ada bgt lagi! Serum ini alhamdulillah cocok di kulit aku dan beneran bikin mencerahkan wajahku, memudarkan bekas jerawat kaya dark spot gt dan bruntusan, terus serum ini juga bikin lembab di wajah gitu setiap habis diaplikasiin, teksturnya agak cair dan lumayan mudah meresap. Sekarang aku suka layer serum niacin sabi yg 5% ini sama serum terbarunya yg diamond ga kalah nampolnya! Beneran bikin kulit aku cerah, yg awalnya bruntusan jd ilang, lebih halus, walaupun ga terlalu melembabkan banget di wajah aku, tapi memang biasanya aku perlu layer pake moisturizer lagi biar lembab! Bagus bgt pokonya ga boong🥹🫶🏻",Positif
"Sejauh ini, produk serum yang sangat ampuh dalam mencerahkan ya Somethinc Niacinamide ini!😭 teksturnya cair tapi ga cair banget, dan hasilnya sangat2 nyataa!! Bener2 membuat muka lebih cerah, darkspot2 memudar bahkan ada yg hampir ilang😭😭❤️",Positif
"Serum somethinc pertama aku, packaging nya kaca tebel gitu jadi gak takut pecah, Pipit nya mudah untuk ambil serum nya, teksturnya agak kental, mudah meresap, gak lengket sama sekali, bagus buat skincarean pagi dan malam. Ini penolong muka aku yang benar-benar breakout semuka-muka, karena skincare yang aku cobain waktu itu ingredients nya gak cocok di tipe muka aku. Setelah 3hari jerawat breakout aku udah mulai layu, dan udah gak berasa panas, gatal, dan pedih, setelah 1minggu jerawat di muka udh tinggal bekas nya aja, abis dua botol muka q udah kembali lagi kaya semula, bekas jerawat breakout pun udh bersih. secinta itu aku sama serum somethinc. rekomended banget buat yg lagi breakout, cobain serum ini .💜",Positif
"salah satu serum yang menurutku nampol banget di wajah, efek menyerahkannya keliatan banget, dia juga bikin bekas2bekas jerawat mulai memudar, kulit yang gradakan berasa lebih mulus (dibarengi dengan rajin exfo toner), cuma kurang suka pipetnya 😂 mencet berkali kali tuh macet2 gak bisa nyedot langsung banyak gitu, maybe bisa diperbaiki untuk pipetnya, biar penggunaannya lebih enak",Netral
"serum sejuta umat iniii yaaa memang lumayan bagus sihh,, aku udah abisin 1 botol yg biasa itu trs yg botol besar juga udh hampir habis. aku pake ini udh lama sih karena emng suka bngt sama ingredient niacinamide!! serum ini ga bikin aku beruntusan atau anything, trs lumayan bantu mencerahkan,, tapi lama2 malah ga terlalu keliatan lg efeknya ya… jdnya ni ga habis2 yg botol besar krn aku udh jarang pake :”)",Netral
"selama 1 minggu pake sih udah keliatan banget yaa kulitku jadi lebih cerah sama spot bekas jerawatku agak memudar padahal baru seminggu lohhh, seneng banget dikasih serum ini, bakal beli sih kalo abis. btw tipe kulitku oily yaa dan tetep aman dimukaku",Positif
"Serum terbaik sepanjang masa, awal coba karena lagi jerawatan banget, setelah pakai serum ini jerawatnya membaik banget, dan bukan cuma jerawatnya yg lama lama menghilang, tapi bekas jerawatnya pun ikut hilang. Texture kulit aku juga jauh lebih halus dan lembab, dan bikin aku jadi jarang jerawatan lagi. Kulit juga jauh lebih cerah dan keliatan sehat banget",Positif
"Aku suka pake produk ini.. sejauh ini si aman aman ajaa, akhirnya nemu yg cocok, keliatan bedanya.. otw beli lagii, yg dirumah udh mau abiss 🥲 happy banget kl nemu serum yg gampang nyerep di kulit 💕",Positif
"tekstur cair, bening, menyerap langsung, gak lengket, dan 'aman' buat kulitku pas awalan pake. . . aromanya biasa gak nyengat. . . awal pemakaian tidak terlalu mengganggu kulitku maksudnya di aku tidak terjadi purging atau apalah . . . setelah rutin sekitar satu bulan mulai nampak agak cerahan dan jarang jerawatan maybe karena ada kandungan centella nya . . . harga murah dengan kualitas yang lumayan bagus . . . untuk efek melembabkan masih biasa aja kurang 'nampol' jadi akhirnya tak selang sama LT Pro Bakuchiol di pagi hari hasil nya maksimal cerah, lembut, dan lembab . . . recommend buat yang kulit normal dulu lah . . . acne prone juga 'aman' pakai kok (semoga)",Positif
Pertama x nyoba product Somethinc. Banyak yg bilang bagus dan harganya pun lebih murah dibandingkan serum Glycolic Acid yg saya punya dr brand sebelah. Awalnya sih no problem. Saya coba beberapa hari. Setiap malam pakai hanya 3 tetes saja. Malah breakout. Sedih.. Akhirnya saya balik ke serum saya sebelumnya dan perlahan jerawat2 saya mengecil dan bekasnya memudar. Serum ini saya kasih ke temen kantor yang kulit badak dan di dya cocok.,Positif
"Secintaaaaaaaaaaaaaaaaaa itu, bekas jerawat yang kehitaman dijamin hilang, kalian yang masih bingung mau hilangin bekas jerawat kehitaman kataku coba dulu yang ini, yang pemula coba yang 5% dulu kalau cocok baru coba yang 10% dijamin kalian suka",Positif
"Finally ngabisin satu botol yg varian 5%. So far, produk ini berjasa banget waktu kondisi kulit aku sempet breakout parah. Dan menurutku dia beneran bantu memperkuat skin barrier, karena yg tadinya kulitku sensitif banget (kelamaan gak ganti sprei, jerawatan; keseringan make masker, jerawatan; mau dateng bulan, jerawatan) nah sekarang alhamdulillah udah gak sesering itu jerwatan. Kalo pun ada paling munculnya 1-2 gak sebanyak dulu. I definetely will purchase this product!🖤",Positif
"sebelumnya aku udah abis 2 botol, lalu pembelian botol ke-3 ga aku lanjutin, tiba-tiba jadi ga cocok, muncul jerawat gitu, jadi aku stop. padahal awalnya seneng banget nemuin serum ini ketika cocok eh kenapa sekarang jadi engga sihhhh. aku ga kapok sih sama serum yang ada kandungan niacinamidenya, emang senampol itu buat nyerahin, mungkin akan aku coba dengan kandungan niacinamide yang presentasenya lebih rendah dari ini.",Negatif
"Ternyata ini serum emang bagus. Bekas jerawat memudar, wajah lebih cerah, dan kulit terasa lebih sehat. Gak perih, gak ada reaksi negatif dari kulit, cepat nyerapnya, dan bikin wajah lembab tapi gak berlebihan. Suka banget pokonya!",Positif
"awalnya coba buat perbaikin skin barrier, aku nyoba yg varian satunya. setelah nyoba yg itu cocok dan nyoba yg ini ternyata alhamdulillah cocok juga. skin type aku juga oily acne prone skin. so far pake gada masalah apa2 dan malah calming jerawat aku",Positif
"Udah lama denger soal Somethinc, dan baru coba tahun lalu. Nyesel nggak coba dari dulu karena ternyata cocok banget di kulit. Teksturnya ringan dan cepat menyerap, berasa banget noda bekas jerawat memudar dalam pemakaian 2 bulan pertama",Positif
"Serum yang cepet banget meresapnya. Setelah sebulan pakai ini kulit jadi cerah. Untuk dikulitku yang oily dan jerawatan , bisa menghilangkan bekas jerawat. Packagingnya kecil jadi mudah dibawa kemana mana",Positif
"Pertama nyoba karna mau ngilangin bekas jerawat katanya cocok pake ini. Hasilnya bekas jerawat memang tersamarkan dan kulit jadi lembab, cocok bgt buat kulitku yg kombinasi. Tapi untuk repurchase aku ngga lagi, krna mau nyari yg lebih nampol di kulit aku.",Positif
"serum somethinc yang varian niacinamide ini ngaruh banget buat mencerahkan kulit kusam di aku, mulai kelihatan efeknya kurang lebih sekitar 1 bulan, memang enggak cepat tapi hasilnya bagus banget kulita jadi lebih cerah dan keliatan lebih sehat.",Netral
Hai. awal pake karena lihat ada kandungan niacinamide dan beet nya. kayaknya aku butuh buat kulit kering hehe. dan yaa bener dong. melembabkan di mukaku. ga ada break out sama sekali. melembabkan yang ga sampe minyakan. pas aja gitu hehe. tapi pas udah abis 2 botol masih penasaran nyari produk yang lainnya. trims,Positif
"Sebenernya pengen yg langsung 10%, tapi takut kulitnya ""kaget"" dg presentase tinggi jadi beli yg 5% dulu, alhasil cocok banget ngga ngasih efek negatif sama sekali, bikin wajah jadi lebih bersih, bekas jerawat memudar, dan sedikit lebih cerah, tapi emg butuh waktu yg cukup lama di aku sekitar sebulanan baru keliatan, so harus sabar. Baru kali ini sih, beli serum ngasih efek positif, karna sering serum sebelumnya efeknya b aja🥲",Positif
been using this for at least 6 month. enak banget ini dipakenya. engga bikin jerawatan engga bikin minyakan. pokoknya engga bikin efek negatif sama sekali. jago banget dia bikin muka cerah. and somehow jadi jarang banget jerawatan. but. ketika serumnya dah mau abis lama lama efeknya jadi berkurang. engga kaya awal awal make.,Netral
"Melihat banyaknya orang yg suka sama serum ini buat aku pingin nyobain. Feeling dari awal agak ragu bakalan cocok, tp karena prinsip hidupku adalah yolo yaudah deh belii. Dan bener, ternyata aku ngga suka😭 serum ini susah banget nyerap di kulitku, lengket, bikin kusem, dan bruntusan. Dari serum inilah aku tau ternyata kulitku emg ngga cocok dengan niacinamide.",Negatif
"Somethinc Sabi beet serum ini aku beli sendiri dengan jerih payahku BWAHAHAH *bangga dan sudah kupakai lebih dari 3 bulan, teksturnya cair, mudah meresap, gak terlalu ganggu, gak lengket (di aku), gak berbau, warnanya bukan bening tapi sedikit kekuningan gitu. Jujur bikin glowing dan menyamarkan bekas jerawat juga, aku sayang sayang karena takut habis hiks😭 biasanya aku campur sama toner yg ada niacinamide juga hihi💞😻😻😻",Positif
"ini salah satu serum niacinamide yang work di kulit wajah aku,ada bekas jerawat yang susah buat aku hilangin,tapi dengan ni produk satu bisa ilang dong. tapi nggak ada yang instant ya kawan. 3 bulan make ini mendingan banget tapi belum hilang sempurna so bakal repurchase lagii",Positif
"Jujur, dari sekian skincare yg mencerahkan kulit ini satu2nya yg cocok sm kulitku. Kulitku ini acne prone skin dan oily. Aku punya scars juga (walau udah mendingan karena udah 3x peeling ke dokter) sm gak gampang cocok sm skincare yg mencerahkan. Awalnya aku sempet gak mau banyak ekspektasi sih, alhamdulillah ternyata cocok dan insyaa Allah kayanya mau lanjut lagi. Jauh sebelum beli aku udah perhatiin dr lama ingredients sm concern nya apa. Di antara semua serum yg mencerahkan menurutku ini yg paling bisa dipertimbangkan. Seneng akhirnya ada yg cocok hoho",Positif
Pertama kali nyobain ini pas 2019 akhir dan udah habis 2 botol yang kecil (kira-kira untuk pemakaian 4-5 bulan yaa buat 2 botol). Hasilnya lumayan bikin muka cerah dan nguurangin bekas jerawat sih di aku.,Positif
"Serum niacinamide pertama yang aku cobain seumur hidup! Nggak salah emang mempercayakan pengalaman pertamaku bersama somethinc. Teksturnya cair, agak thick, tapi cepat meresap. Hasil memang nggak instant, di wajahku mulai kelihatan cerah setelah pemakaian 2 mingguan. Repeat order? yes!",Positif
"serum somethinc yang paling aku suka sejauh ini, tekstur nya agak thick tapi dia cepet nyerep nya, aku beli langsung yang ukuran 40 ml and no regrets at all. kalo dibandingin sm yang salicylic acid sm yg hyaluronic, aku pilih ini jauuh. mukaku gak jadi kusam pas pagi bangun, jadi plumpy dan jerawat yg kemerahan jd calm. 10/10",Positif
"sukaaa banget! teksturnya cair dan cepat meresap,kalo abis pake ini berasa alusan dimuka,dikulitku juga melembabkannya dapet, nggak bikin breakout, nggak ada bau wangi2an, udah pake hampir setahun dan keliatan ada hasilnya muka agak cerahan, bekas jerawat juga mulai pudar. Luv bgt",Positif
